S.No,Order Number,DSN,Serial Number,VIN,CIW Serial No,Variant,Description,Model,Work Content,Region,Status,Skip/hold reason,Outlook,Line in sequence,Production Date,Line in time,Release sequence,Vehicle Order State,Hold Status,Engine status,Transmission status,A4003220479,Axle status,Frame status,Country,CIW Start Time,Vehicle Start Time,Frame Load Time,Engine Order No,Engine Part No,Engine Description,Engine Order State,Engine Start Time,Transmission Order No,Transmission Part No,Transmission Description,Transmission Order State,Transmission Start Time,Frame Order No,Frame Part No,Frame Description,Frame Order State,Frame Start Time,CIW Order,CIW Part,CIW Desc,Paint Order,Paint Part,Paint Desc,Podest Order,Podest Part,Podest Desc,Podest State,Podest Start Time,BB Order Number,BB Part Number,SFC Order Number,SFC Part Number
299,1010136923,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,FIRM ORDER,,,52.0,2026-05-07,5:25 PM,5.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51317113.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RELEASED,,600133741,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232063.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51317112.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
300,1010137835,,,,,V400842221O140102,2828C 6X4 4575 E6.1 DYC CHS RT HD RMC AW,2828C,LWC,Domestic,FIRM ORDER,,,53.0,2026-05-07,5:35 PM,6.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318761.0,E92695600960001,Engine 210KW OBD2 BS6 SAE1 RMC PTO,RELEASED,,600134661,T40072300040001,G131 4928T  SAE1 Non RSI 180 Flange,CREATED,,,,,,,54233032.0,C40087910013001C00,THUNDERBOLT-DAY,51318760.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
301,1200310925,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,FIRM ORDER,,,54.0,2026-05-07,5:45 PM,7.0,RECEIVED,,ShortBlock,Created,,WIP,,$$$$$$$$$$$$$$$,,,,51320162.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,RELEASED,,600135429,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54233032.0,BUS,BUS,51318760.0,BUS,BUS,1010138301.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
302,1200310637,,,,,V400842231O0FK103,2828C 6X4 4575E6.1DYC18BXHD RG RT HDP YW,2828C,LWC,Domestic,FIRM ORDER,,,55.0,2026-05-07,5:55 PM,8.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318649.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,CREATED,,600134605,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232956.0,C40087910013001C00,THUNDERBOLT-DAY,51318648.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
303,1010137775,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,FIRM ORDER,,,56.0,2026-05-07,6:05 PM,9.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318868.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,CREATED,,600134721,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233092.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318867.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
304,1010137817,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,57.0,2026-05-07,6:15 PM,10.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318797.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134679,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233050.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318796.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
305,1200310653,,,,,V400854231O0F5103,3528C 8X4 5175 E6.1 DYC 23BXHDRGRTHDP YW,3528C,HWC,Domestic,FIRM ORDER,,,58.0,2026-05-07,6:25 PM,11.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318617.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,CREATED,,600134589,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232940.0,C40087910013001C00,THUNDERBOLT-DAY,51318616.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
306,1200310622,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,59.0,2026-05-07,6:42 PM,12.0,RECEIVED,,Released,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318679.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134620,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232971.0,C40087910013001C00,THUNDERBOLT-DAY,51318678.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
307,1010137789,,,,,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,FIRM ORDER,,,60.0,2026-05-07,6:52 PM,13.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134707,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54233078.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318844.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
308,1200310591,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,FIRM ORDER,,,61.0,2026-05-07,7:02 PM,14.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318741.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134651,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233022.0,C40087910013001C00,THUNDERBOLT-DAY,51318740.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
309,1010136924,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,FIRM ORDER,,,62.0,2026-05-07,7:12 PM,15.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51317111.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600133740,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232062.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51317110.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
310,1200310623,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,63.0,2026-05-07,7:22 PM,16.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318677.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134619,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232970.0,C40087910013001C00,THUNDERBOLT-DAY,51318676.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
311,1200310934,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,FIRM ORDER,,,64.0,2026-05-07,7:32 PM,17.0,RECEIVED,,ShortBlock,Created,,WIP,,$$$$$$$$$$$$$$$,,,,51320153.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,CREATED,,600135420,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54232970.0,BUS,BUS,51318676.0,BUS,BUS,1010138292.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
312,1010137740,,,,,V400841221O140002,2828C 6X4 4275 E6.1 DYC CHS NT HD RMC AW,2828C,LWC,Domestic,FIRM ORDER,,,65.0,2026-05-07,7:42 PM,18.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318927.0,E92695601670001,ENGINE 210KW OBD2 BS6 SAE 2 RMC PTO Rane,CREATED,,600134756,T40072000680001,G131 4228RMC SAE2 180 flange,CREATED,,,,,,,54233127.0,C40087910013001C00,THUNDERBOLT-DAY,51318926.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
313,1010137819,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,66.0,2026-05-07,7:52 PM,19.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318793.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134677,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233048.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318792.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
314,1010137109,,,,,V400909223U530102,4832R10X2 6575 E6.1MCBCHS RT HDP RHCG AW,4832R,HWC,Domestic,FIRM ORDER,,,67.0,2026-05-07,8:02 PM,20.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600133854,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54232213.0,C40087920013001C00,THUNDERBOLT-MID-RHD,51317327.0,C40087920013001P02,THUNDERBOLT-MID(ARTIC WHITE) ,,,,,,,,,
315,1010137820,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,68.0,2026-05-07,8:12 PM,21.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318791.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134676,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233047.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318790.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
316,1200310625,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,69.0,2026-05-07,8:22 PM,22.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318673.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134617,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232968.0,C40087910013001C00,THUNDERBOLT-DAY,51318672.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
317,1010137804,,,,,V400871220Y000102,4023T HT 4X2 3300 E6.1 SLC CHS RT HDPAW,4023T,LWC,Domestic,FIRM ORDER,,,70.0,2026-05-07,9:02 PM,23.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318823.0,E92695601620001,Engine 180KW OBD2 BS6 SAE-2 BUP TT,CREATED,,600134692,T40072000740001,G131 4228RMC SAE2 180 flange RSI,CREATED,,,,,,,54233063.0,C40087900012001C00,THUNDERBOLT-SLEEPER,51318822.0,C40087900012001P02,HDT THUNDERBOLT SLEEPER (ARTIC WHITE) ,,,,,,,,,
318,1010137777,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,FIRM ORDER,,,71.0,2026-05-07,9:12 PM,24.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318864.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,CREATED,,600134719,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233090.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318863.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
319,1010137821,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,72.0,2026-05-07,9:22 PM,25.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318789.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134675,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233046.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318788.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
320,1200310638,,,,,V400842231O0FK103,2828C 6X4 4575E6.1DYC18BXHD RG RT HDP YW,2828C,LWC,Domestic,FIRM ORDER,,,73.0,2026-05-07,9:32 PM,26.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318647.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,CREATED,,600134604,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232955.0,C40087910013001C00,THUNDERBOLT-DAY,51318646.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
321,1010136925,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,FIRM ORDER,,,74.0,2026-05-07,9:42 PM,27.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51317109.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600133739,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232061.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51317108.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
322,1200310624,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,75.0,2026-05-07,9:52 PM,28.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318675.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134618,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232969.0,C40087910013001C00,THUNDERBOLT-DAY,51318674.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
323,1200310926,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,FIRM ORDER,,,76.0,2026-05-07,10:02 PM,29.0,RECEIVED,,Released,Created,,WIP,,$$$$$$$$$$$$$$$,,,,51320161.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,CREATED,,600135428,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54232969.0,BUS,BUS,51318674.0,BUS,BUS,1010138300.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
324,1200310592,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,FIRM ORDER,,,77.0,2026-05-07,10:12 PM,30.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318739.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134650,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233021.0,C40087910013001C00,THUNDERBOLT-DAY,51318738.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
325,1010137790,,,,,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,FIRM ORDER,,,78.0,2026-05-07,10:22 PM,31.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134706,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54233077.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318843.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
326,1010137822,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,79.0,2026-05-07,10:32 PM,32.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318787.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134674,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233045.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318786.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
327,1010137689,,,,,V400812220T270102,2826R 6X2 5175E6.1 SLCCHS RTHDP HCGHGPAW,2826R,LWC,Domestic,FIRM ORDER,,,80.0,2026-05-07,10:42 PM,33.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134947,T40071800150001,G85 SAE2 NGR SP CUMMINS IMP BRG NPTO,CREATED,,,,,,,54233305.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319278.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
328,1010137782,,,,,V400862220Z500502,5528TS HT 4X2 3600 E6.1 SLCCHS TTRLHDPAW,5528TS,LWC,Domestic,FIRM ORDER,,,81.0,2026-05-07,10:52 PM,34.0,RECEIVED,,ShortBlock,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318854.0,E92695601430001,Engine 210KW OBD2 BS6 SAE-1 TT,CREATED,,600134714,T40072300210001,G131 3528C SAE1 NPTO 180 FLANGE RSI,CREATED,,,,,,,54233085.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318853.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
329,1010137778,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,FIRM ORDER,,,82.0,2026-05-07,11:02 PM,35.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318862.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,CREATED,,600134718,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233089.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318861.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
330,1200310626,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,83.0,2026-05-07,11:12 PM,36.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318671.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134616,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232967.0,C40087910013001C00,THUNDERBOLT-DAY,51318670.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
331,1010136927,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,FIRM ORDER,,,84.0,2026-05-07,11:22 PM,37.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51317105.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600133737,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54232059.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51317104.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
332,1200310593,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,FIRM ORDER,,,85.0,2026-05-07,11:32 PM,38.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318737.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134649,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233020.0,C40087910013001C00,THUNDERBOLT-DAY,51318736.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
333,1200310927,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,FIRM ORDER,,,86.0,2026-05-07,11:42 PM,39.0,RECEIVED,,Released,Created,,WIP,,$$$$$$$$$$$$$$$,,,,51320160.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,CREATED,,600135427,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54233020.0,BUS,BUS,51318736.0,BUS,BUS,1010138299.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
334,1200310627,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,87.0,2026-05-07,11:52 PM,40.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318669.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134615,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232966.0,C40087910013001C00,THUNDERBOLT-DAY,51318668.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
335,1010137823,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,88.0,2026-05-07,12:09 AM,41.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318785.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134673,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233044.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318784.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
336,1010137194,,,,,V400909223U530102,4832R10X2 6575 E6.1MCBCHS RT HDP RHCG AW,4832R,HWC,Domestic,FIRM ORDER,,,89.0,2026-05-07,12:19 AM,42.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134025,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54232349.0,C40087920013001C00,THUNDERBOLT-MID-RHD,51317609.0,C40087920013001P02,THUNDERBOLT-MID(ARTIC WHITE) ,,,,,,,,,
337,1010137824,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,90.0,2026-05-07,12:29 AM,43.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318783.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134672,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233043.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318782.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
338,1200310634,,,,,V400854231O0FA103,3528C8X4 5175E6.1DYC 23BXHY RG RT HDP YW,3528C,HWC,Domestic,FIRM ORDER,,,91.0,2026-05-07,12:39 AM,44.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318655.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,CREATED,,600134608,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232959.0,C40087910013001C00,THUNDERBOLT-DAY,51318654.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
339,1010137826,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,92.0,2026-05-07,12:49 AM,45.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318779.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134670,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233041.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318778.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
340,1010137825,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,93.0,2026-05-07,12:59 AM,46.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318781.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134671,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233042.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318780.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
341,1010137791,,,,,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,FIRM ORDER,,,94.0,2026-05-07,1:09 AM,47.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134705,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54233076.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318842.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
342,1200310628,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,95.0,2026-05-07,1:19 AM,48.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318667.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134614,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54232965.0,C40087910013001C00,THUNDERBOLT-DAY,51318666.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
