S.No,Order Number,DSN,Serial Number,VIN,CIW Serial No,Variant,Description,Model,Work Content,Region,Status,Skip/hold reason,Outlook,Line in sequence,Production Date,Line in time,Release sequence,Vehicle Order State,Hold Status,Engine status,Transmission status,A4003220479,Axle status,Frame status,Country,CIW Start Time,Vehicle Start Time,Frame Load Time,Engine Order No,Engine Part No,Engine Description,Engine Order State,Engine Start Time,Transmission Order No,Transmission Part No,Transmission Description,Transmission Order State,Transmission Start Time,Frame Order No,Frame Part No,Frame Description,Frame Order State,Frame Start Time,CIW Order,CIW Part,CIW Desc,Paint Order,Paint Part,Paint Desc,Podest Order,Podest Part,Podest Desc,Podest State,Podest Start Time,BB Order Number,BB Part Number,SFC Order Number,SFC Part Number
500,1200310727,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,49.0,2026-05-07,4:54 PM,14.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319068.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134830,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233188.0,C40087910013001C00,THUNDERBOLT-DAY,51319067.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
501,1010138591,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,FIRM ORDER,,,50.0,2026-05-07,5:04 PM,15.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51321057.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600135894,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233759.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51321056.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
502,1200310701,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,FIRM ORDER,,,51.0,2026-05-07,5:15 PM,16.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319120.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134856,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233214.0,C40087910013001C00,THUNDERBOLT-DAY,51319119.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
503,1010137910,,,,,V400905220U570C02,4832R10X26975E6.1SLCCHSTTAPMHDPRHCGHGPAW,4832R,HWC,Domestic,FIRM ORDER,,,52.0,2026-05-07,5:25 PM,17.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134893,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54233251.0,C4008790001A001C00,THUNDERBOLT-SLEEPER,51319189.0,C4008790001A001P02,CABIN HDT TB FL SLC INDIA PAINTED AW,,,,,,,,,
504,1010137733,,,,,V400812220T270102,2826R 6X2 5175E6.1 SLCCHS RTHDP HCGHGPAW,2826R,LWC,Domestic,FIRM ORDER,,,53.0,2026-05-07,5:35 PM,18.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134763,T40071800150001,G85 SAE2 NGR SP CUMMINS IMP BRG NPTO,CREATED,,,,,,,54233134.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318936.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
505,1200310935,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,FIRM ORDER,,,54.0,2026-05-07,5:45 PM,19.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320152.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,CREATED,,600135419,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54233134.0,BUS,BUS,51318936.0,BUS,BUS,1010138291.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
506,1200310738,,,,,V400842231O0FK103,2828C 6X4 4575E6.1DYC18BXHD RG RT HDP YW,2828C,LWC,Domestic,FIRM ORDER,,,55.0,2026-05-07,5:55 PM,20.0,RECEIVED,,Received,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319046.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,CREATED,,600134819,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233177.0,C40087910013001C00,THUNDERBOLT-DAY,51319045.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
507,1010138592,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,FIRM ORDER,,,56.0,2026-05-07,6:05 PM,21.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51321055.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600135893,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233758.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51321054.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
508,1200310728,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,57.0,2026-05-07,6:15 PM,22.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319066.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134829,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233187.0,C40087910013001C00,THUNDERBOLT-DAY,51319065.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
509,1010137931,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,58.0,2026-05-07,6:25 PM,23.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319156.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134874,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233232.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319155.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
510,1010137888,,,,,V400908223U530102,4232R 10X2 6775 E6.1 MCBCHS RT HDP HCGAW,4232R,HWC,Domestic,FIRM ORDER,,,59.0,2026-05-07,6:42 PM,24.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134915,T40072000640001,G131 4228RMC SAE2 Cummins 180 flange,CREATED,,,,,,,54233273.0,C40087920013001C00,THUNDERBOLT-MID-RHD,51319222.0,C40087920013001P02,THUNDERBOLT-MID(ARTIC WHITE) ,,,,,,,,,
511,1010137901,,,,,V400862220Z500102,5528TS HT 4x2 3600 E6.1 SLC CHS RT HDPAW,5528TS,LWC,Domestic,FIRM ORDER,,,60.0,2026-05-07,6:52 PM,25.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319202.0,E92695601430001,Engine 210KW OBD2 BS6 SAE-1 TT,CREATED,,600134902,T40072300210001,G131 3528C SAE1 NPTO 180 FLANGE RSI,CREATED,,,,,,,54233260.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319201.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
512,1010137908,,,,,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,FIRM ORDER,,,61.0,2026-05-07,7:02 PM,26.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134895,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54233253.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319191.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
513,1010137932,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,62.0,2026-05-07,7:12 PM,27.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319154.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134873,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233231.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319153.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
514,1200310722,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,63.0,2026-05-07,7:22 PM,28.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319078.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134835,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233193.0,C40087910013001C00,THUNDERBOLT-DAY,51319077.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
515,1010138593,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,FIRM ORDER,,,64.0,2026-05-07,7:32 PM,29.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51321053.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600135892,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233757.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51321052.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
516,1200310702,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,FIRM ORDER,,,65.0,2026-05-07,7:42 PM,30.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319118.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134855,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233213.0,C40087910013001C00,THUNDERBOLT-DAY,51319117.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
517,1200310936,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,FIRM ORDER,,,66.0,2026-05-07,7:52 PM,31.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320151.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,CREATED,,600135418,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54233213.0,BUS,BUS,51319117.0,BUS,BUS,1010138290.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
518,1200310729,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,67.0,2026-05-07,8:02 PM,32.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319064.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134828,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233186.0,C40087910013001C00,THUNDERBOLT-DAY,51319063.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
519,1200310758,,,,,V400992231N4F2203,2832CM 6X4 4275E6.1 DYC 16BXHD MTHDPRGYW,2832CM,HWC,Domestic,FIRM ORDER,,,68.0,2026-05-07,8:12 PM,33.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51318986.0,E92695601490001,Engine 320HP BS6 SAE -1,CREATED,,600134799,T40072300230001,G131 5032T SAE1 180 Sliding PTO DANA RSI,CREATED,,,,,,,54232897.0,C40087910013001C00,THUNDERBOLT-DAY,51318985.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
520,1200310754,,,,,V400831231V2F1103,1926C4X2 3600E6.1DYC 10.5BXHDRG RTHDP YW,1926C,LWC,Domestic,FIRM ORDER,,,69.0,2026-05-07,8:22 PM,34.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319014.0,E92695601260001,Engine 191KW OBD2 BS6 SAE-2,CREATED,,600134803,T40071800120001,G85 1926C SAE2 NGR S Peened Sliding PTO,CREATED,,,,,,,54233161.0,C40087910013001C00,THUNDERBOLT-DAY,51319013.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
521,1010137934,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,70.0,2026-05-07,9:02 PM,35.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319150.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134871,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233229.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319149.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
522,1010137889,,,,,V400908220U500102,4232R 10X2 6775 E6.1 SLC CHS RT HDP AW,4232R,HWC,Domestic,FIRM ORDER,,,71.0,2026-05-07,9:12 PM,36.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134914,T40072000640001,G131 4228RMC SAE2 Cummins 180 flange,CREATED,,,,,,,54233272.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319221.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
523,1010137933,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,72.0,2026-05-07,9:22 PM,37.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319152.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134872,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233230.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319151.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
524,1010137917,,,,,V400905220U5T0302,4832R10X26975E6.1SLCCHSTTAP HDPHCG28BLAW,4832R,HWC,Domestic,FIRM ORDER,,,73.0,2026-05-07,9:32 PM,38.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134886,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54233244.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319179.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
525,1010137852,,,,,V400816222T230102,2826R 6X2 6375E6.1 CSC CHS RT HDP HCG AW,2826R,LWC,Domestic,FIRM ORDER,,,74.0,2026-05-07,9:42 PM,39.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134944,T40071800150001,G85 SAE2 NGR SP CUMMINS IMP BRG NPTO,CREATED,,,,,,,54233302.0,C40087910013001C00,THUNDERBOLT-DAY,51319275.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
526,1010138594,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,FIRM ORDER,,,75.0,2026-05-07,9:52 PM,40.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51321051.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600135891,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233756.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51321050.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
527,1200310730,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,76.0,2026-05-07,10:02 PM,41.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319062.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134827,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233185.0,C40087910013001C00,THUNDERBOLT-DAY,51319061.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
528,1200310937,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,FIRM ORDER,,,77.0,2026-05-07,10:12 PM,42.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320130.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,CREATED,,600135417,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54233185.0,BUS,BUS,51319061.0,BUS,BUS,1010138289.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
529,1200310719,,,,,V400841231W0F9203,2826C 6X4 4275 E6.1DYC 16BXHY RGMT HDPYW,2826C,LWC,Domestic,FIRM ORDER,,,78.0,2026-05-07,10:22 PM,43.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319084.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134838,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233196.0,C40087910013001C00,THUNDERBOLT-DAY,51319083.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
530,1010137902,,,,,V400862220Z500102,5528TS HT 4x2 3600 E6.1 SLC CHS RT HDPAW,5528TS,LWC,Domestic,FIRM ORDER,,,79.0,2026-05-07,10:32 PM,44.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319200.0,E92695601430001,Engine 210KW OBD2 BS6 SAE-1 TT,CREATED,,600134901,T40072300210001,G131 3528C SAE1 NPTO 180 FLANGE RSI,CREATED,,,,,,,54233259.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319199.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
531,1010137909,,,,,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,FIRM ORDER,,,80.0,2026-05-07,10:42 PM,45.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134894,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54233252.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319190.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
532,1010137935,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,81.0,2026-05-07,10:52 PM,46.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319148.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134870,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233228.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319147.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
533,1200310731,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,FIRM ORDER,,,82.0,2026-05-07,11:02 PM,47.0,RECEIVED,,Created,Received,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319060.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134826,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233184.0,C40087910013001C00,THUNDERBOLT-DAY,51319059.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
534,1010138595,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,FIRM ORDER,,,83.0,2026-05-07,11:12 PM,48.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51321049.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600135890,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233755.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51321048.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
535,1200310703,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,FIRM ORDER,,,84.0,2026-05-07,11:22 PM,49.0,RECEIVED,,Created,Received,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319116.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,CREATED,,600134854,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,CREATED,,,,,,,54233212.0,C40087910013001C00,THUNDERBOLT-DAY,51319115.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
536,1010137911,,,,,V400905220U570C02,4832R10X26975E6.1SLCCHSTTAPMHDPRHCGHGPAW,4832R,HWC,Domestic,FIRM ORDER,,,85.0,2026-05-07,11:32 PM,50.0,RECEIVED,,Rapid Prime,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134892,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,CREATED,,,,,,,54233250.0,C4008790001A001C00,THUNDERBOLT-SLEEPER,51319188.0,C4008790001A001P02,CABIN HDT TB FL SLC INDIA PAINTED AW,,,,,,,,,
537,1010137936,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,FIRM ORDER,,,86.0,2026-05-07,11:42 PM,51.0,RECEIVED,,Received,Received,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319146.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,CREATED,,600134869,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,CREATED,,,,,,,54233227.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319145.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
538,1010137850,,,,,V400816220T230302,2826R 6X2 6375 E6.1SLC CHS TTAPHDPHCG AW,2826R,LWC,Domestic,FIRM ORDER,,,87.0,2026-05-07,11:52 PM,52.0,RECEIVED,,Rapid Prime,Received,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134946,T40071800150001,G85 SAE2 NGR SP CUMMINS IMP BRG NPTO,CREATED,,,,,,,54233304.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319277.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
539,1200310938,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,FIRM ORDER,,,88.0,2026-05-07,12:09 AM,53.0,RECEIVED,,Created,Created,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320129.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,CREATED,,600135416,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,CREATED,,,,,,,54233304.0,BUS,BUS,51319277.0,BUS,BUS,1010138288.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
540,1200310732,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,89.0,2026-05-07,12:19 AM,54.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319058.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600134825,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233183.0,C40087910013001C00,THUNDERBOLT-DAY,51319057.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
541,1010136798,,,,,L400807121UB103A2,1832R LH 4X2 6000 E6 DYC CHS TT AC AW,1832R,LWC,Export,TENTATIVE ORDER,,,90.0,2026-05-07,12:29 AM,55.0,RECEIVED,,Rapid Prime,,,NOT STARTED,,Mexico,,,,51320139.0,E92695601590001,Engine 320HP BS6 SAE 1 LHD CS,RECEIVED,,600135396,T40072300380001,G131 SAE1 LHD 320HP NPTO DANA CF180,RECEIVED,,,,,,,54233743.0,C40087910121001C00,THUNDERBOLT-DAY-LHD,51320138.0,C40087910121001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
542,1010137734,,,,,V400812220T270102,2826R 6X2 5175E6.1 SLCCHS RTHDP HCGHGPAW,2826R,LWC,Domestic,TENTATIVE ORDER,,,91.0,2026-05-07,12:39 AM,56.0,RECEIVED,,Rapid Prime,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134762,T40071800150001,G85 SAE2 NGR SP CUMMINS IMP BRG NPTO,RECEIVED,,,,,,,54233133.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51318935.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
543,1010137890,,,,,V400897220U500302,4232R 10X2 6575 E6.1 SLC CHS TTAP HDP AW,4232R,HWC,Domestic,TENTATIVE ORDER,,,92.0,2026-05-07,12:49 AM,57.0,RECEIVED,,Rapid Prime,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,,,,,,600134913,T40072000640001,G131 4228RMC SAE2 Cummins 180 flange,RECEIVED,,,,,,,54233271.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319220.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
544,1010137937,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,93.0,2026-05-07,12:59 AM,58.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51319144.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600134868,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233226.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319143.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
